年,リーグ,節,日付,ホーム,ホーム得点,アウェイ得点,アウェイ
2025,J2,第14節,5/6,レノファ山口ＦＣ,1.0,2.0,水戸ホーリーホック
2025,J2,第14節,5/6,モンテディオ山形,3.0,0.0,大分トリニータ
2025,J2,第14節,5/6,北海道コンサドーレ札幌,2.0,4.0,ジュビロ磐田
2025,J2,第14節,25/5/6,ロアッソ熊本,0.0,1.0,ＦＣ今治
2025,J2,第14節,5/6,ブラウブリッツ秋田,0.0,1.0,ヴァンフォーレ甲府
2025,J2,第14節,5/6,愛媛ＦＣ,1.0,1.0,いわきＦＣ
2025,J2,第14節,5/6,徳島ヴォルティス,0.0,1.0,サガン鳥栖
2025,J2,第14節,5/6,ジェフユナイテッド千葉,1.0,2.0,ＲＢ大宮アルディージャ
2025,J2,第15節,5/10,ＲＢ大宮アルディージャ,3.0,0.0,ベガルタ仙台
2025,J2,第15節,5/11,ジュビロ磐田,1.0,0.0,藤枝ＭＹＦＣ
2025,J2,第15節,5/11,いわきＦＣ,1.0,1.0,北海道コンサドーレ札幌
2025,J2,第15節,25/5/11,徳島ヴォルティス,2.0,0.0,レノファ山口ＦＣ
2025,J2,第15節,5/11,ＦＣ今治,0.0,1.0,ジェフユナイテッド千葉
2025,J2,第15節,5/11,サガン鳥栖,0.0,0.0,ヴァンフォーレ甲府
2025,J2,第15節,5/11,水戸ホーリーホック,2.0,1.0,ブラウブリッツ秋田
2025,J2,第15節,5/11,Ｖ・ファーレン長崎,1.0,1.0,モンテディオ山形
2025,J2,第15節,25/5/11,カターレ富山,1.0,1.0,大分トリニータ
2025,J2,第15節,5/11,ロアッソ熊本,2.0,2.0,愛媛ＦＣ
2025,J2,第16節,5/17,ヴァンフォーレ甲府,1.0,0.0,ＦＣ今治
2025,J2,第16節,25/5/17,ジュビロ磐田,2.0,0.0,いわきＦＣ
2025,J2,第16節,25/5/17,北海道コンサドーレ札幌,2.0,1.0,カターレ富山
2025,J2,第16節,5/17,ジェフユナイテッド千葉,0.0,0.0,ベガルタ仙台
2025,J2,第16節,5/17,ブラウブリッツ秋田,1.0,2.0,サガン鳥栖
2025,J2,第16節,5/17,水戸ホーリーホック,2.0,1.0,ロアッソ熊本
2025,J2,第16節,25/5/17,藤枝ＭＹＦＣ,0.0,1.0,ＲＢ大宮アルディージャ
2025,J2,第16節,5/18,レノファ山口ＦＣ,1.0,0.0,モンテディオ山形
2025,J2,第16節,5/18,大分トリニータ,1.0,2.0,Ｖ・ファーレン長崎
2025,J2,第16節,5/18,愛媛ＦＣ,0.0,2.0,徳島ヴォルティス
2025,J2,第17節,25/5/25,いわきＦＣ,1.0,2.0,ベガルタ仙台
2025,J2,第17節,5/25,レノファ山口ＦＣ,0.0,0.0,藤枝ＭＹＦＣ
2025,J2,第17節,5/25,Ｖ・ファーレン長崎,1.0,0.0,ジェフユナイテッド千葉
2025,J2,第17節,5/25,モンテディオ山形,0.0,4.0,ヴァンフォーレ甲府
2025,J2,第17節,25/5/25,徳島ヴォルティス,1.0,1.0,ジュビロ磐田
2025,J2,第17節,5/25,サガン鳥栖,2.0,1.0,北海道コンサドーレ札幌
2025,J2,第17節,5/25,ロアッソ熊本,1.0,2.0,ブラウブリッツ秋田
2025,J2,第18節,5/31,藤枝ＭＹＦＣ,2.0,1.0,モンテディオ山形
2025,J2,第18節,25/5/31,ブラウブリッツ秋田,2.0,2.0,カターレ富山
2025,J2,第18節,5/31,水戸ホーリーホック,3.0,0.0,Ｖ・ファーレン長崎
2025,J2,第18節,5/31,ベガルタ仙台,1.0,1.0,北海道コンサドーレ札幌
2025,J2,第18節,5/31,ジェフユナイテッド千葉,0.0,0.0,レノファ山口ＦＣ
2025,J2,第18節,25/5/31,サガン鳥栖,2.0,2.0,愛媛ＦＣ
2025,J2,第18節,5/31,ＲＢ大宮アルディージャ,2.0,2.0,ジュビロ磐田
2025,J2,第18節,5/31,ＦＣ今治,0.0,1.0,徳島ヴォルティス
2025,J2,第18節,5/31,大分トリニータ,2.0,1.0,ヴァンフォーレ甲府
2025,J2,第18節,25/6/1,いわきＦＣ,5.0,1.0,ロアッソ熊本
2025,J2,第17節,6/7,ＦＣ今治,1.0,1.0,大分トリニータ
2025,J2,第17節,6/8,カターレ富山,0.0,1.0,水戸ホーリーホック
2025,J2,第17節,6/8,ＲＢ大宮アルディージャ,1.0,1.0,愛媛ＦＣ
2025,J2,第19節,6/14,水戸ホーリーホック,1.0,0.0,サガン鳥栖
2025,J2,第19節,6/15,レノファ山口ＦＣ,2.0,2.0,いわきＦＣ
2025,J2,第19節,6/15,北海道コンサドーレ札幌,2.0,2.0,ＦＣ今治
2025,J2,第19節,6/15,カターレ富山,0.0,1.0,藤枝ＭＹＦＣ
2025,J2,第19節,25/6/15,モンテディオ山形,3.0,4.0,ベガルタ仙台
2025,J2,第19節,6/15,Ｖ・ファーレン長崎,3.0,3.0,ＲＢ大宮アルディージャ
2025,J2,第19節,6/15,ジュビロ磐田,4.0,0.0,愛媛ＦＣ
2025,J2,第19節,6/15,大分トリニータ,1.0,2.0,ブラウブリッツ秋田
2025,J2,第19節,25/6/15,ヴァンフォーレ甲府,1.0,1.0,ロアッソ熊本
2025,J2,第19節,6/15,徳島ヴォルティス,3.0,3.0,ジェフユナイテッド千葉
2025,J2,第20節,6/21,いわきＦＣ,3.0,1.0,カターレ富山
2025,J2,第20節,6/21,愛媛ＦＣ,2.0,0.0,レノファ山口ＦＣ
2025,J2,第20節,6/21,ＦＣ今治,1.0,2.0,水戸ホーリーホック
2025,J2,第20節,6/21,ジェフユナイテッド千葉,0.0,1.0,ジュビロ磐田
2025,J2,第20節,6/21,ＲＢ大宮アルディージャ,0.0,0.0,サガン鳥栖
2025,J2,第20節,6/21,藤枝ＭＹＦＣ,1.0,3.0,北海道コンサドーレ札幌
2025,J2,第20節,6/21,徳島ヴォルティス,2.0,0.0,大分トリニータ
2025,J2,第20節,6/22,ロアッソ熊本,1.0,3.0,Ｖ・ファーレン長崎
2025,J2,第20節,6/22,ブラウブリッツ秋田,2.0,3.0,モンテディオ山形
2025,J2,第20節,6/22,ベガルタ仙台,0.0,0.0,ヴァンフォーレ甲府
2025,J2,第21節,6/28,北海道コンサドーレ札幌,3.0,2.0,ロアッソ熊本
2025,J2,第21節,6/28,水戸ホーリーホック,1.0,1.0,徳島ヴォルティス
2025,J2,第21節,6/28,カターレ富山,1.0,0.0,ジェフユナイテッド千葉
2025,J2,第21節,6/28,ヴァンフォーレ甲府,0.0,0.0,愛媛ＦＣ
2025,J2,第21節,6/28,レノファ山口ＦＣ,1.0,1.0,ブラウブリッツ秋田
2025,J2,第21節,6/28,大分トリニータ,0.0,0.0,ＲＢ大宮アルディージャ
2025,J2,第21節,6/28,モンテディオ山形,1.0,2.0,Ｖ・ファーレン長崎
2025,J2,第21節,6/28,サガン鳥栖,1.0,0.0,いわきＦＣ
2025,J2,第21節,6/28,藤枝ＭＹＦＣ,0.0,0.0,ＦＣ今治
2025,J2,第21節,6/28,ジュビロ磐田,0.0,1.0,ベガルタ仙台
2025,J2,第22節,7/5,北海道コンサドーレ札幌,1.0,0.0,レノファ山口ＦＣ
2025,J2,第22節,7/5,ブラウブリッツ秋田,0.0,2.0,水戸ホーリーホック
2025,J2,第22節,7/5,Ｖ・ファーレン長崎,1.0,0.0,大分トリニータ
2025,J2,第22節,7/5,ＦＣ今治,2.0,4.0,ヴァンフォーレ甲府
2025,J2,第22節,7/5,ベガルタ仙台,0.0,1.0,カターレ富山
2025,J2,第22節,7/5,徳島ヴォルティス,0.0,2.0,藤枝ＭＹＦＣ
2025,J2,第22節,7/5,ＲＢ大宮アルディージャ,1.0,2.0,いわきＦＣ
2025,J2,第22節,7/5,ジェフユナイテッド千葉,0.0,2.0,サガン鳥栖
2025,J2,第22節,7/6,ロアッソ熊本,2.0,0.0,ジュビロ磐田
2025,J2,第22節,7/6,愛媛ＦＣ,1.0,3.0,モンテディオ山形
2025,J2,第23節,7/12,水戸ホーリーホック,3.0,0.0,カターレ富山
2025,J2,第23節,7/12,ブラウブリッツ秋田,3.0,2.0,ロアッソ熊本
2025,J2,第23節,7/12,いわきＦＣ,1.0,1.0,Ｖ・ファーレン長崎
2025,J2,第23節,7/12,ＦＣ今治,1.0,0.0,愛媛ＦＣ
2025,J2,第23節,7/12,ヴァンフォーレ甲府,1.0,0.0,ＲＢ大宮アルディージャ
2025,J2,第23節,7/12,モンテディオ山形,0.0,1.0,ジェフユナイテッド千葉
2025,J2,第23節,7/12,レノファ山口ＦＣ,0.0,0.0,徳島ヴォルティス
2025,J2,第23節,7/12,藤枝ＭＹＦＣ,1.0,1.0,ベガルタ仙台
2025,J2,第23節,7/12,サガン鳥栖,2.0,1.0,大分トリニータ
2025,J2,第23節,7/12,ジュビロ磐田,5.0,1.0,北海道コンサドーレ札幌
2025,J2,第24節,8/2,北海道コンサドーレ札幌,1.0,0.0,サガン鳥栖
2025,J2,第24節,8/2,Ｖ・ファーレン長崎,0.0,0.0,ベガルタ仙台
2025,J2,第24節,8/2,カターレ富山,0.0,2.0,ＲＢ大宮アルディージャ
2025,J2,第24節,8/2,ヴァンフォーレ甲府,1.0,3.0,モンテディオ山形
2025,J2,第24節,8/2,大分トリニータ,0.0,1.0,ＦＣ今治
2025,J2,第24節,8/2,徳島ヴォルティス,1.0,0.0,愛媛ＦＣ
2025,J2,第24節,8/2,藤枝ＭＹＦＣ,2.0,2.0,レノファ山口ＦＣ
2025,J2,第24節,8/2,ジェフユナイテッド千葉,2.0,2.0,いわきＦＣ
2025,J2,第24節,8/2,ジュビロ磐田,1.0,4.0,ブラウブリッツ秋田
2025,J2,第24節,8/3,ロアッソ熊本,2.0,1.0,水戸ホーリーホック
2025,J2,第25節,8/9,Ｖ・ファーレン長崎,2.0,1.0,北海道コンサドーレ札幌
2025,J2,第25節,25/8/9,ブラウブリッツ秋田,0.0,0.0,藤枝ＭＹＦＣ
2025,J2,第25節,8/9,大分トリニータ,2.0,2.0,カターレ富山
2025,J2,第25節,8/9,ＲＢ大宮アルディージャ,0.0,1.0,ジェフユナイテッド千葉
2025,J2,第25節,8/9,ＦＣ今治,3.0,2.0,ロアッソ熊本
2025,J2,第25節,8/10,いわきＦＣ,3.0,1.0,ジュビロ磐田
2025,J2,第25節,8/10,モンテディオ山形,1.0,2.0,水戸ホーリーホック
2025,J2,第25節,8/10,ベガルタ仙台,0.0,2.0,徳島ヴォルティス
2025,J2,第25節,8/10,愛媛ＦＣ,0.0,1.0,サガン鳥栖
2025,J2,第25節,8/11,レノファ山口ＦＣ,0.0,1.0,ヴァンフォーレ甲府
2025,J2,第26節,8/16,北海道コンサドーレ札幌,0.0,2.0,ブラウブリッツ秋田
2025,J2,第26節,8/16,カターレ富山,1.0,2.0,ＦＣ今治
2025,J2,第26節,8/16,水戸ホーリーホック,1.0,3.0,ジュビロ磐田
2025,J2,第26節,25/8/16,モンテディオ山形,1.0,0.0,いわきＦＣ
2025,J2,第26節,8/16,ロアッソ熊本,2.0,1.0,藤枝ＭＹＦＣ
2025,J2,第26節,8/16,ジェフユナイテッド千葉,1.0,0.0,徳島ヴォルティス
2025,J2,第26節,8/16,レノファ山口ＦＣ,2.0,2.0,ベガルタ仙台
2025,J2,第26節,8/17,ヴァンフォーレ甲府,2.0,0.0,大分トリニータ
2025,J2,第26節,8/17,サガン鳥栖,1.0,2.0,Ｖ・ファーレン長崎
2025,J2,第26節,8/17,愛媛ＦＣ,0.0,3.0,ＲＢ大宮アルディージャ
2025,J2,第27節,8/23,いわきＦＣ,4.0,0.0,大分トリニータ
2025,J2,第27節,25/8/23,ブラウブリッツ秋田,1.0,2.0,ＦＣ今治
2025,J2,第27節,8/23,ヴァンフォーレ甲府,1.0,2.0,北海道コンサドーレ札幌
2025,J2,第27節,8/23,サガン鳥栖,2.0,2.0,水戸ホーリーホック
2025,J2,第27節,8/23,徳島ヴォルティス,1.0,0.0,モンテディオ山形
2025,J2,第27節,25/8/23,藤枝ＭＹＦＣ,4.0,1.0,愛媛ＦＣ
2025,J2,第27節,8/23,ＲＢ大宮アルディージャ,1.0,0.0,ロアッソ熊本
2025,J2,第27節,8/23,ジュビロ磐田,2.0,0.0,カターレ富山
2025,J2,第27節,8/24,Ｖ・ファーレン長崎,1.0,0.0,レノファ山口ＦＣ
2025,J2,第27節,8/24,ベガルタ仙台,1.0,0.0,ジェフユナイテッド千葉
2025,J2,第28節,8/30,北海道コンサドーレ札幌,1.0,0.0,ＲＢ大宮アルディージャ
2025,J2,第28節,25/8/30,水戸ホーリーホック,2.0,2.0,レノファ山口ＦＣ
2025,J2,第28節,8/30,カターレ富山,0.0,1.0,ロアッソ熊本
2025,J2,第28節,8/30,ジェフユナイテッド千葉,2.0,1.0,ヴァンフォーレ甲府
2025,J2,第28節,8/30,モンテディオ山形,3.0,2.0,サガン鳥栖
2025,J2,第28節,8/30,ＦＣ今治,0.0,2.0,いわきＦＣ
2025,J2,第28節,25/8/30,徳島ヴォルティス,1.0,1.0,ブラウブリッツ秋田
2025,J2,第28節,8/31,Ｖ・ファーレン長崎,2.0,1.0,藤枝ＭＹＦＣ
2025,J2,第28節,8/31,愛媛ＦＣ,1.0,1.0,ベガルタ仙台
2025,J2,第28節,8/31,大分トリニータ,0.0,0.0,ジュビロ磐田
2025,J2,第29節,9/13,ベガルタ仙台,,,水戸ホーリーホック
2025,J2,第29節,9/13,ジュビロ磐田,,,ＦＣ今治
2025,J2,第29節,9/13,ＲＢ大宮アルディージャ,,,Ｖ・ファーレン長崎
2025,J2,第29節,9/13,北海道コンサドーレ札幌,,,いわきＦＣ
2025,J2,第29節,25/9/13,ヴァンフォーレ甲府,,,サガン鳥栖
2025,J2,第29節,9/13,藤枝ＭＹＦＣ,,,大分トリニータ
2025,J2,第29節,9/14,レノファ山口ＦＣ,,,ジェフユナイテッド千葉
2025,J2,第29節,9/14,ブラウブリッツ秋田,,,愛媛ＦＣ
2025,J2,第29節,9/14,モンテディオ山形,,,カターレ富山
2025,J2,第29節,25/9/15,ロアッソ熊本,,,徳島ヴォルティス
2025,J2,第30節,9/20,いわきＦＣ,,,水戸ホーリーホック
2025,J2,第30節,9/20,徳島ヴォルティス,,,北海道コンサドーレ札幌
2025,J2,第30節,9/20,ヴァンフォーレ甲府,,,ブラウブリッツ秋田
2025,J2,第30節,9/20,ＲＢ大宮アルディージャ,,,ＦＣ今治
2025,J2,第30節,9/20,愛媛ＦＣ,,,ジェフユナイテッド千葉
2025,J2,第30節,9/20,サガン鳥栖,,,ロアッソ熊本
2025,J2,第30節,9/20,Ｖ・ファーレン長崎,,,カターレ富山
2025,J2,第30節,25/9/20,ベガルタ仙台,,,モンテディオ山形
2025,J2,第30節,9/20,大分トリニータ,,,レノファ山口ＦＣ
2025,J2,第30節,9/20,藤枝ＭＹＦＣ,,,ジュビロ磐田
2025,J2,第31節,9/27,大分トリニータ,,,愛媛ＦＣ
2025,J2,第31節,9/27,ジュビロ磐田,,,ＲＢ大宮アルディージャ
2025,J2,第31節,9/27,ジェフユナイテッド千葉,,,ロアッソ熊本
2025,J2,第31節,9/27,ＦＣ今治,,,サガン鳥栖
2025,J2,第31節,9/27,いわきＦＣ,,,ヴァンフォーレ甲府
2025,J2,第31節,9/27,北海道コンサドーレ札幌,,,ベガルタ仙台
2025,J2,第31節,9/27,モンテディオ山形,,,レノファ山口ＦＣ
2025,J2,第31節,9/28,ブラウブリッツ秋田,,,Ｖ・ファーレン長崎
2025,J2,第31節,9/28,水戸ホーリーホック,,,藤枝ＭＹＦＣ
2025,J2,第31節,9/28,カターレ富山,,,徳島ヴォルティス
2025,J2,第32節,25/10/4,ベガルタ仙台,,,ＲＢ大宮アルディージャ
2025,J2,第32節,25/10/4,ジェフユナイテッド千葉,,,Ｖ・ファーレン長崎
2025,J2,第32節,25/10/4,ヴァンフォーレ甲府,,,ジュビロ磐田
2025,J2,第32節,25/10/4,北海道コンサドーレ札幌,,,モンテディオ山形
2025,J2,第32節,25/10/4,藤枝ＭＹＦＣ,,,カターレ富山
2025,J2,第32節,25/10/5,徳島ヴォルティス,,,ＦＣ今治
2025,J2,第32節,25/10/5,ロアッソ熊本,,,いわきＦＣ
2025,J2,第32節,25/10/5,愛媛ＦＣ,,,水戸ホーリーホック
2025,J2,第32節,25/10/5,ブラウブリッツ秋田,,,大分トリニータ
2025,J2,第32節,25/10/5,レノファ山口ＦＣ,,,サガン鳥栖
2025,J2,第33節,25/10/18,Ｖ・ファーレン長崎,,,ヴァンフォーレ甲府
2025,J2,第33節,25/10/18,サガン鳥栖,,,ブラウブリッツ秋田
2025,J2,第33節,25/10/18,ＲＢ大宮アルディージャ,,,藤枝ＭＹＦＣ
2025,J2,第33節,25/10/18,ジュビロ磐田,,,徳島ヴォルティス
2025,J2,第33節,25/10/18,いわきＦＣ,,,愛媛ＦＣ
2025,J2,第33節,25/10/19,カターレ富山,,,北海道コンサドーレ札幌
2025,J2,第33節,25/10/19,ＦＣ今治,,,レノファ山口ＦＣ
2025,J2,第33節,25/10/19,水戸ホーリーホック,,,ジェフユナイテッド千葉
2025,J2,第33節,25/10/19,大分トリニータ,,,ベガルタ仙台
2025,J2,第33節,25/10/19,モンテディオ山形,,,ロアッソ熊本
2025,J2,第34節,25/10/25,ベガルタ仙台,,,サガン鳥栖
2025,J2,第34節,25/10/25,Ｖ・ファーレン長崎,,,ＦＣ今治
2025,J2,第34節,25/10/25,藤枝ＭＹＦＣ,,,ヴァンフォーレ甲府
2025,J2,第34節,25/10/26,モンテディオ山形,,,ＲＢ大宮アルディージャ
2025,J2,第34節,25/10/26,北海道コンサドーレ札幌,,,水戸ホーリーホック
2025,J2,第34節,25/10/26,徳島ヴォルティス,,,いわきＦＣ
2025,J2,第34節,25/10/26,ブラウブリッツ秋田,,,ジェフユナイテッド千葉
2025,J2,第34節,25/10/26,愛媛ＦＣ,,,ジュビロ磐田
2025,J2,第34節,25/10/26,ロアッソ熊本,,,大分トリニータ
2025,J2,第34節,25/10/26,レノファ山口ＦＣ,,,カターレ富山
2025,J2,第35節,25/11/2,ＦＣ今治,,,ベガルタ仙台
2025,J2,第35節,25/11/2,ジェフユナイテッド千葉,,,北海道コンサドーレ札幌
2025,J2,第35節,25/11/2,いわきＦＣ,,,藤枝ＭＹＦＣ
2025,J2,第35節,25/11/2,サガン鳥栖,,,徳島ヴォルティス
2025,J2,第35節,25/11/2,大分トリニータ,,,モンテディオ山形
2025,J2,第35節,25/11/2,カターレ富山,,,愛媛ＦＣ
2025,J2,第35節,25/11/2,ロアッソ熊本,,,レノファ山口ＦＣ
2025,J2,第35節,25/11/2,ＲＢ大宮アルディージャ,,,ブラウブリッツ秋田
2025,J2,第35節,25/11/2,ヴァンフォーレ甲府,,,水戸ホーリーホック
2025,J2,第35節,25/11/2,ジュビロ磐田,,,Ｖ・ファーレン長崎
2025,J2,第36節,25/11/8,北海道コンサドーレ札幌,,,大分トリニータ
2025,J2,第36節,25/11/8,ベガルタ仙台,,,ロアッソ熊本
2025,J2,第36節,25/11/8,愛媛ＦＣ,,,Ｖ・ファーレン長崎
2025,J2,第36節,25/11/9,徳島ヴォルティス,,,ヴァンフォーレ甲府
2025,J2,第36節,25/11/9,ジェフユナイテッド千葉,,,藤枝ＭＹＦＣ
2025,J2,第36節,25/11/9,レノファ山口ＦＣ,,,ジュビロ磐田
2025,J2,第36節,25/11/9,水戸ホーリーホック,,,ＲＢ大宮アルディージャ
2025,J2,第36節,25/11/9,ブラウブリッツ秋田,,,いわきＦＣ
2025,J2,第36節,25/11/9,カターレ富山,,,サガン鳥栖
2025,J2,第36節,25/11/9,モンテディオ山形,,,ＦＣ今治
2025,J2,第37節,25/11/23,Ｖ・ファーレン長崎,,,水戸ホーリーホック
2025,J2,第37節,25/11/23,大分トリニータ,,,ジェフユナイテッド千葉
2025,J2,第37節,25/11/23,愛媛ＦＣ,,,ロアッソ熊本
2025,J2,第37節,25/11/23,ＲＢ大宮アルディージャ,,,徳島ヴォルティス
2025,J2,第37節,25/11/23,ヴァンフォーレ甲府,,,カターレ富山
2025,J2,第37節,25/11/23,ＦＣ今治,,,北海道コンサドーレ札幌
2025,J2,第37節,25/11/23,ジュビロ磐田,,,モンテディオ山形
2025,J2,第37節,25/11/23,いわきＦＣ,,,レノファ山口ＦＣ
2025,J2,第37節,25/11/23,藤枝ＭＹＦＣ,,,サガン鳥栖
2025,J2,第37節,25/11/23,ブラウブリッツ秋田,,,ベガルタ仙台
2025,J2,第38節,25/11/29,北海道コンサドーレ札幌,,,愛媛ＦＣ
2025,J2,第38節,25/11/29,ロアッソ熊本,,,ヴァンフォーレ甲府
2025,J2,第38節,25/11/29,カターレ富山,,,ブラウブリッツ秋田
2025,J2,第38節,25/11/29,レノファ山口ＦＣ,,,ＲＢ大宮アルディージャ
2025,J2,第38節,25/11/29,サガン鳥栖,,,ジュビロ磐田
2025,J2,第38節,25/11/29,徳島ヴォルティス,,,Ｖ・ファーレン長崎
2025,J2,第38節,25/11/29,モンテディオ山形,,,藤枝ＭＹＦＣ
2025,J2,第38節,25/11/29,ベガルタ仙台,,,いわきＦＣ
2025,J2,第38節,25/11/29,水戸ホーリーホック,,,大分トリニータ
2025,J2,第38節,25/11/29,ジェフユナイテッド千葉,,,ＦＣ今治
2025,J3,第1節,25/2/15,栃木シティ,2.0,1.0,SC相模原
2025,J3,第1節,25/2/15,ザスパ群馬,0.0,0.0,FC琉球
2025,J3,第1節,25/2/16,ＦＣ大阪,1.0,1.0,FC岐阜
2025,J3,第1節,25/2/16,テゲバジャーロ宮崎,0.0,1.0,AC長野パルセイロ
2025,J3,第1節,25/2/16,アスルクラロ沼津,3.0,0.0,ガイナーレ鳥取
2025,J3,第1節,25/2/16,栃木ＳＣ,1.0,0.0,高知ユナイテッドＳＣ
2025,J3,第1節,25/2/16,奈良クラブ,2.0,2.0,福島ユナイテッドFC
2025,J3,第1節,25/2/16,鹿児島ユナイテッドFC,1.0,1.0,カマタマーレ讃岐
2025,J3,第2節,25/2/22,SC相模原,1.0,0.0,栃木ＳＣ
2025,J3,第2節,25/2/22,ギラヴァンツ北九州,2.0,0.0,AC長野パルセイロ
2025,J3,第2節,25/2/22,ザスパ群馬,2.0,0.0,栃木シティ
2025,J3,第2節,25/2/22,FC琉球,0.0,1.0,ＦＣ大阪
2025,J3,第2節,25/2/23,FC岐阜,0.0,1.0,ヴァンラーレ八戸
2025,J3,第2節,25/2/23,アスルクラロ沼津,1.0,1.0,松本山雅FC
2025,J3,第2節,25/2/23,鹿児島ユナイテッドFC,1.0,2.0,ツエーゲン金沢
2025,J3,第2節,25/2/23,高知ユナイテッドＳＣ,0.0,0.0,ガイナーレ鳥取
2025,J3,第2節,25/2/23,カマタマーレ讃岐,2.0,0.0,奈良クラブ
2025,J3,第2節,25/2/23,テゲバジャーロ宮崎,3.0,1.0,福島ユナイテッドFC
2025,J3,第3節,25/3/1,SC相模原,0.0,2.0,鹿児島ユナイテッドFC
2025,J3,第3節,25/3/1,FC岐阜,2.0,1.0,ギラヴァンツ北九州
2025,J3,第3節,25/3/1,栃木シティ,0.0,0.0,アスルクラロ沼津
2025,J3,第3節,25/3/1,FC琉球,0.0,1.0,福島ユナイテッドFC
2025,J3,第3節,25/3/1,奈良クラブ,2.0,1.0,松本山雅FC
2025,J3,第3節,25/3/1,AC長野パルセイロ,3.0,2.0,ザスパ群馬
2025,J3,第3節,25/3/2,ガイナーレ鳥取,1.0,1.0,ヴァンラーレ八戸
2025,J3,第3節,25/3/2,栃木ＳＣ,1.0,2.0,テゲバジャーロ宮崎
2025,J3,第3節,25/3/2,高知ユナイテッドＳＣ,1.0,2.0,ＦＣ大阪
2025,J3,第3節,25/3/2,カマタマーレ讃岐,1.0,1.0,ツエーゲン金沢
2025,J3,第4節,25/3/8,福島ユナイテッドFC,4.0,3.0,FC岐阜
2025,J3,第4節,25/3/8,ＦＣ大阪,1.0,0.0,ガイナーレ鳥取
2025,J3,第4節,25/3/8,奈良クラブ,2.0,1.0,FC琉球
2025,J3,第4節,25/3/8,AC長野パルセイロ,1.0,2.0,栃木シティ
2025,J3,第4節,25/3/8,ギラヴァンツ北九州,2.0,0.0,カマタマーレ讃岐
2025,J3,第4節,25/3/8,鹿児島ユナイテッドFC,5.0,2.0,ザスパ群馬
2025,J3,第4節,25/3/9,ツエーゲン金沢,1.0,2.0,高知ユナイテッドＳＣ
